Moderate,,,,,,Critical,,,
0,,,0,,,,,,
0,,,3.295306005,,,,,,
0,,,0,,,,,,
0,,,0.772140553,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.872656981,,,,,,
0,,,0,,,,,,
0,,,0.791536458,,,,,,
0,,,0,,,,,,
0,,,1.480532497,,,,,,
0,,,1.002750471,,,,,,
0,,,0.980212529,,,,,,
0,,,0.68967328,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.835108711,,,,,,
2.043987288,,,0,,,,,,
0,,,2.911743829,,,,,,
0,,,0.987779999,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.686238387,,,,,,
0,,,0,,,,,,
0,,,1.161255247,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.898096241,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.997498548,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0.817861127,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
1.075777612,,,1.094310028,,,,,,
0,,,1.379836308,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
1.497083217,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.599792936,,,,,,
0,,,0.865245429,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0.909209124,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.888977195,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.303345739,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.23227085,,,,,,
0,,,0,,,,,,
1.337512922,,,0.86936676,,,,,,
0,,,1.443846382,,,,,,
0,,,0,,,,,,
0,,,1.693820697,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0.536184531,,,0,,,,,,
0,,,1.208546657,,,,,,
0,,,0,,,,,,
0,,,0.947051951,,,,,,
0,,,1.095107473,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.810073387,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.750815044,,,,,,
0,,,0,,,,,,
0.933940951,,,0.922034343,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0.835134609,,,0.829992201,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.309524556,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.251834558,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.312926382,,,,,,
0,,,0.753278862,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.802242873,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.128464783,,,,,,
0,,,0,,,,,,
0.957344853,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0.7696556,,,0,,,,,,
0,,,0,,,,,,
1.17988552,,,0,,,,,,
0.69376135,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.696842227,,,,,,
0,,,0,,,,,,
0,,,1.016208482,,,,,,
0,,,0,,,,,,
0.916328567,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.729174881,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.085794686,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
1.667370682,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0.889965627,,,0.916947782,,,,,,
0,,,1.77007389,,,,,,
0.876357899,,,0.869199936,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.42946279,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.880120807,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.097670414,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.940868821,,,,,,
0,,,0,,,,,,
0,,,1.518828063,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.579521758,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
1.116098114,,,0,,,,,,
0.785229335,,,0,,,,,,
1.026481037,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.753207555,,,,,,
2.005137327,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.898500981,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.889493395,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0.792223182,,,0,,,,,,
0,,,1.063302973,,,,,,
0,,,1.210834801,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0.755992107,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0.823656463,,,0,,,,,,
0,,,0,,,,,,
0,,,0.98868627,,,,,,
0,,,0,,,,,,
1.662200133,,,0,,,,,,
0,,,1.928817061,,,,,,
0,,,0,,,,,,
0,,,1.458880257,,,,,,
0,,,0,,,,,,
0,,,1.318486089,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
1.176620819,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.116134363,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0.956564283,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
1.570576333,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
2.00631208,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
1.268035752,,,0,,,,,,
1.204799776,,,0,,,,,,
1.374101494,,,0,,,,,,
1.605375573,,,0,,,,,,
0.795846343,,,0,,,,,,
1.517104496,,,0,,,,,,
0,,,0,,,,,,
0.730500922,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.643223193,,,,,,
0,,,0,,,,,,
0,,,0.922201945,,,,,,
1.083014271,,,0,,,,,,
2.290142438,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.987064096,,,,,,
0,,,0,,,,,,
0.657591442,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
1.157013161,,,0,,,,,,
2.626901162,,,0,,,,,,
1.819873384,,,0,,,,,,
0.666532764,,,1.05756414,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,3.129071022,,,,,,
0,,,0,,,,,,
0,,,2.773694275,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0.96443242,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.872987871,,,,,,
0,,,0.769361734,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,2.494141454,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.862819687,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.795444773,,,,,,
0,,,0,,,,,,
2.697392678,,,0,,,,,,
0,,,1.106456534,,,,,,
0,,,1.950310744,,,,,,
2.397405273,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0.977222674,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,1.403596896,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,3.111535015,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
2.746032428,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
1.215611379,,,0,,,,,,
0,,,3.101119347,,,,,,
1.533536297,,,0,,,,,,
0,,,0.892441859,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.89132925,,,,,,
0,,,0,,,,,,
0.91252365,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,2.842914415,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0.936483193,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,2.852945251,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,2.904434753,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,3.509961682,,,,,,
0,,,0,,,,,,
0,,,3.072232509,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
0,,,0,,,,,,
